Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
ITA,2006-02-01,2006-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2006,2006,,85.664174,X,base year is 2015
ITA,2007-02-01,2007-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2007,2007,,87.195085,X,base year is 2015
ITA,2008-02-01,2008-02-29,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2008,2008,,89.724398,X,base year is 2015
ITA,2009-02-01,2009-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2009,2009,,91.188748,X,base year is 2015
ITA,2010-02-01,2010-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2010,2010,,92.253722,X,base year is 2015
ITA,2011-02-01,2011-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2011,2011,,94.448241,X,base year is 2015
ITA,2012-02-01,2012-02-29,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2012,2012,,97.518975,X,base year is 2015
ITA,2013-02-01,2013-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2013,2013,,99.380029,X,base year is 2015
ITA,2014-02-01,2014-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2014,2014,,99.845295,X,base year is 2015
ITA,2015-02-01,2015-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2015,2015,,99.752235,X,base year is 2015
ITA,2016-02-01,2016-02-29,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2016,2016,,99.431205,X,base year is 2015
ITA,2017-02-01,2017-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2017,2017,,101.031707,X,base year is 2015
ITA,2018-02-01,2018-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2018,2018,,101.531864,X,base year is 2015
ITA,2019-02-01,2019-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2019,2019,,102.532178,X,base year is 2015
ITA,2020-02-01,2020-02-29,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2020,2020,,102.832272,X,base year is 2015
ITA,2021-02-01,2021-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2021,2021,,103.432460,X,base year is 2015
ITA,2022-02-01,2022-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2022,2022,,109.334313,X,base year is 2015
ITA,2023-02-01,2023-02-28,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2023,2023,,119.337452,X,base year is 2015
ITA,2024-02-01,2024-02-29,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2024,2024,,120.237734,X,base year is 2015
ITA,2000-03-01,2000-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2000,2000,,74.548466,X,base year is 2015
ITA,2001-03-01,2001-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2001,2001,,76.611853,X,base year is 2015
ITA,2002-03-01,2002-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2002,2002,,78.542139,X,base year is 2015
ITA,2003-03-01,2003-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2003,2003,,80.672087,X,base year is 2015
ITA,2004-03-01,2004-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2004,2004,,82.535802,X,base year is 2015
ITA,2005-03-01,2005-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2005,2005,,84.133264,X,base year is 2015
ITA,2006-03-01,2006-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2006,2006,,85.863857,X,base year is 2015
ITA,2007-03-01,2007-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2007,2007,,87.328206,X,base year is 2015
ITA,2008-03-01,2008-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2008,2008,,90.190335,X,base year is 2015
ITA,2009-03-01,2009-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2009,2009,,91.255309,X,base year is 2015
ITA,2010-03-01,2010-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2010,2010,,92.519976,X,base year is 2015
ITA,2011-03-01,2011-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2011,2011,,94.820458,X,base year is 2015
ITA,2012-03-01,2012-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2012,2012,,97.984241,X,base year is 2015
ITA,2013-03-01,2013-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2013,2013,,99.566127,X,base year is 2015
ITA,2014-03-01,2014-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2014,2014,,99.938334,X,base year is 2015
ITA,2015-03-01,2015-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2015,2015,,99.845295,X,base year is 2015
ITA,2016-03-01,2016-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2016,2016,,99.631267,X,base year is 2015
ITA,2017-03-01,2017-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2017,2017,,101.031707,X,base year is 2015
ITA,2018-03-01,2018-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2018,2018,,101.831958,X,base year is 2015
ITA,2019-03-01,2019-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2019,2019,,102.832272,X,base year is 2015
ITA,2020-03-01,2020-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2020,2020,,102.932303,X,base year is 2015
ITA,2021-03-01,2021-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2021,2021,,103.732555,X,base year is 2015
ITA,2022-03-01,2022-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2022,2022,,110.434658,X,base year is 2015
ITA,2023-03-01,2023-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2023,2023,,118.837295,X,base year is 2015
ITA,2024-03-01,2024-03-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2024,2024,,120.237734,X,base year is 2015
ITA,2000-04-01,2000-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2000,2000,,74.615027,X,base year is 2015
ITA,2001-04-01,2001-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2001,2001,,76.944668,X,base year is 2015
ITA,2002-04-01,2002-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2002,2002,,78.741812,X,base year is 2015
ITA,2003-04-01,2003-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2003,2003,,80.871770,X,base year is 2015
ITA,2004-04-01,2004-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2004,2004,,82.735485,X,base year is 2015
ITA,2005-04-01,2005-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2005,2005,,84.266385,X,base year is 2015
ITA,2006-04-01,2006-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2006,2006,,86.130100,X,base year is 2015
ITA,2007-04-01,2007-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2007,2007,,87.461328,X,base year is 2015
ITA,2008-04-01,2008-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2008,2008,,90.390017,X,base year is 2015
ITA,2009-04-01,2009-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2009,2009,,91.454991,X,base year is 2015
ITA,2010-04-01,2010-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2010,2010,,92.852770,X,base year is 2015
ITA,2011-04-01,2011-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2011,2011,,95.285714,X,base year is 2015
ITA,2012-04-01,2012-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2012,2012,,98.449497,X,base year is 2015
ITA,2013-04-01,2013-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2013,2013,,99.566127,X,base year is 2015
ITA,2014-04-01,2014-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2014,2014,,100.124422,X,base year is 2015
ITA,2015-04-01,2015-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2015,2015,,100.031393,X,base year is 2015
ITA,2016-04-01,2016-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2016,2016,,99.531236,X,base year is 2015
ITA,2017-04-01,2017-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2017,2017,,101.431833,X,base year is 2015
ITA,2018-04-01,2018-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2018,2018,,101.931990,X,base year is 2015
ITA,2019-04-01,2019-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2019,2019,,103.032335,X,base year is 2015
ITA,2020-04-01,2020-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2020,2020,,103.032335,X,base year is 2015
ITA,2021-04-01,2021-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2021,2021,,104.132680,X,base year is 2015
ITA,2022-04-01,2022-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2022,2022,,110.334627,X,base year is 2015
ITA,2023-04-01,2023-04-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2023,2023,,119.337452,X,base year is 2015
ITA,2000-05-01,2000-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2000,2000,,74.881270,X,base year is 2015
ITA,2001-05-01,2001-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2001,2001,,77.144350,X,base year is 2015
ITA,2002-05-01,2002-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2002,2002,,78.941504,X,base year is 2015
ITA,2003-05-01,2003-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2003,2003,,81.071453,X,base year is 2015
ITA,2004-05-01,2004-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2004,2004,,82.935168,X,base year is 2015
ITA,2005-05-01,2005-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2005,2005,,84.532629,X,base year is 2015
ITA,2006-05-01,2006-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2006,2006,,86.396344,X,base year is 2015
ITA,2007-05-01,2007-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2007,2007,,87.727572,X,base year is 2015
ITA,2008-05-01,2008-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2008,2008,,90.855943,X,base year is 2015
ITA,2009-05-01,2009-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2009,2009,,91.654674,X,base year is 2015
ITA,2010-05-01,2010-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2010,2010,,92.919331,X,base year is 2015
ITA,2011-05-01,2011-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2011,2011,,95.378773,X,base year is 2015
ITA,2012-05-01,2012-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2012,2012,,98.449497,X,base year is 2015
ITA,2013-05-01,2013-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2013,2013,,99.566127,X,base year is 2015
ITA,2014-05-01,2014-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2014,2014,,100.031393,X,base year is 2015
ITA,2015-05-01,2015-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2015,2015,,100.124422,X,base year is 2015
ITA,2016-05-01,2016-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2016,2016,,99.831330,X,base year is 2015
ITA,2017-05-01,2017-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2017,2017,,101.231770,X,base year is 2015
ITA,2018-05-01,2018-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2018,2018,,102.232084,X,base year is 2015
ITA,2019-05-01,2019-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2019,2019,,103.032335,X,base year is 2015
ITA,2020-05-01,2020-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2020,2020,,102.832272,X,base year is 2015
ITA,2021-05-01,2021-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2021,2021,,104.132680,X,base year is 2015
ITA,2022-05-01,2022-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2022,2022,,111.234909,X,base year is 2015
ITA,2023-05-01,2023-05-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2023,2023,,119.737577,X,base year is 2015
ITA,2000-06-01,2000-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2000,2000,,75.080953,X,base year is 2015
ITA,2001-06-01,2001-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2001,2001,,77.344033,X,base year is 2015
ITA,2002-06-01,2002-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2002,2002,,79.008065,X,base year is 2015
ITA,2003-06-01,2003-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2003,2003,,81.138024,X,base year is 2015
ITA,2004-06-01,2004-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2004,2004,,83.068289,X,base year is 2015
ITA,2005-06-01,2005-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2005,2005,,84.532629,X,base year is 2015
ITA,2006-06-01,2006-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2006,2006,,86.462915,X,base year is 2015
ITA,2007-06-01,2007-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2007,2007,,87.927254,X,base year is 2015
ITA,2008-06-01,2008-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2008,2008,,91.255309,X,base year is 2015
ITA,2009-06-01,2009-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2009,2009,,91.721235,X,base year is 2015
ITA,2010-06-01,2010-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2010,2010,,92.919331,X,base year is 2015
ITA,2011-06-01,2011-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2011,2011,,95.471822,X,base year is 2015
ITA,2012-06-01,2012-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2012,2012,,98.635605,X,base year is 2015
ITA,2013-06-01,2013-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2013,2013,,99.845295,X,base year is 2015
ITA,2014-06-01,2014-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2014,2014,,100.124422,X,base year is 2015
ITA,2015-06-01,2015-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2015,2015,,100.310581,X,base year is 2015
ITA,2016-06-01,2016-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2016,2016,,99.931362,X,base year is 2015
ITA,2017-06-01,2017-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2017,2017,,101.131738,X,base year is 2015
ITA,2018-06-01,2018-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2018,2018,,102.432146,X,base year is 2015
ITA,2019-06-01,2019-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2019,2019,,103.132366,X,base year is 2015
ITA,2020-06-01,2020-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2020,2020,,102.932303,X,base year is 2015
ITA,2021-06-01,2021-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2021,2021,,104.232712,X,base year is 2015
ITA,2022-06-01,2022-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2022,2022,,112.535317,X,base year is 2015
ITA,2023-06-01,2023-06-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2023,2023,,119.737577,X,base year is 2015
ITA,2000-07-01,2000-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2000,2000,,75.214075,X,base year is 2015
ITA,2001-07-01,2001-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2001,2001,,77.410594,X,base year is 2015
ITA,2002-07-01,2002-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2002,2002,,79.141187,X,base year is 2015
ITA,2003-07-01,2003-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2003,2003,,81.271145,X,base year is 2015
ITA,2004-07-01,2004-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2004,2004,,83.134850,X,base year is 2015
ITA,2005-07-01,2005-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2005,2005,,84.865443,X,base year is 2015
ITA,2006-07-01,2006-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2006,2006,,86.729148,X,base year is 2015
ITA,2007-07-01,2007-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2007,2007,,88.126937,X,base year is 2015
ITA,2008-07-01,2008-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2008,2008,,91.721235,X,base year is 2015
ITA,2009-07-01,2009-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2009,2009,,91.721235,X,base year is 2015
ITA,2010-07-01,2010-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2010,2010,,93.252145,X,base year is 2015
ITA,2011-07-01,2011-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2011,2011,,95.750980,X,base year is 2015
ITA,2012-07-01,2012-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2012,2012,,98.728664,X,base year is 2015
ITA,2013-07-01,2013-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2013,2013,,99.938334,X,base year is 2015
ITA,2014-07-01,2014-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2014,2014,,100.031393,X,base year is 2015
ITA,2015-07-01,2015-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2015,2015,,100.217451,X,base year is 2015
ITA,2016-07-01,2016-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2016,2016,,100.131424,X,base year is 2015
ITA,2017-07-01,2017-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2017,2017,,101.231770,X,base year is 2015
ITA,2018-07-01,2018-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2018,2018,,102.732241,X,base year is 2015
ITA,2019-07-01,2019-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2019,2019,,103.132366,X,base year is 2015
ITA,2020-07-01,2020-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2020,2020,,102.732241,X,base year is 2015
ITA,2021-07-01,2021-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2021,2021,,104.732869,X,base year is 2015
ITA,2022-07-01,2022-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2022,2022,,113.035474,X,base year is 2015
ITA,2023-07-01,2023-07-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2023,2023,,119.737577,X,base year is 2015
ITA,2000-08-01,2000-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2000,2000,,75.280635,X,base year is 2015
ITA,2001-08-01,2001-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2001,2001,,77.410594,X,base year is 2015
ITA,2002-08-01,2002-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2002,2002,,79.274309,X,base year is 2015
ITA,2003-08-01,2003-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2003,2003,,81.470818,X,base year is 2015
ITA,2004-08-01,2004-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2004,2004,,83.334533,X,base year is 2015
ITA,2005-08-01,2005-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2005,2005,,84.998565,X,base year is 2015
ITA,2006-08-01,2006-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2006,2006,,86.862270,X,base year is 2015
ITA,2007-08-01,2007-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2007,2007,,88.260059,X,base year is 2015
ITA,2008-08-01,2008-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2008,2008,,91.854357,X,base year is 2015
ITA,2009-08-01,2009-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2009,2009,,91.987479,X,base year is 2015
ITA,2010-08-01,2010-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2010,2010,,93.451828,X,base year is 2015
ITA,2011-08-01,2011-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2011,2011,,96.030137,X,base year is 2015
ITA,2012-08-01,2012-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2012,2012,,99.100871,X,base year is 2015
ITA,2013-08-01,2013-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2013,2013,,100.310581,X,base year is 2015
ITA,2014-08-01,2014-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2014,2014,,100.217451,X,base year is 2015
ITA,2015-08-01,2015-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2015,2015,,100.403610,X,base year is 2015
ITA,2016-08-01,2016-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2016,2016,,100.331487,X,base year is 2015
ITA,2017-08-01,2017-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2017,2017,,101.531864,X,base year is 2015
ITA,2018-08-01,2018-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2018,2018,,103.132366,X,base year is 2015
ITA,2019-08-01,2019-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2019,2019,,103.532492,X,base year is 2015
ITA,2020-08-01,2020-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2020,2020,,103.032335,X,base year is 2015
ITA,2021-08-01,2021-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2021,2021,,105.132994,X,base year is 2015
ITA,2022-08-01,2022-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2022,2022,,113.935757,X,base year is 2015
ITA,2023-08-01,2023-08-31,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2023,2023,,120.137703,X,base year is 2015
ITA,2000-09-01,2000-09-30,106,'380,Italy,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2000,2000,,75.413757,X,base year is 2015
